Title,Rating,Year,Month,Certificate,Runtime,Directors,Stars,Country_of_origin,top_50_director_1,top_50_director_2,top_1000_Stars_1,top_1000_Stars_2,top_1000_Stars_3,top_1000_Stars_4,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,Budget_inf,Income_inf,Profit_inf,ROI_inf
Bad Santa,7.1,2003,11,R,92.0,Terry Zwigoff,"Billy Bob Thornton, Bernie Mac, Lauren Graham, John Ritter","Germany, United States",0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34647911.4,115227986.51,80580075.11000001,0.6993099293894797
The Lord of the Rings: The Return of the King,9.0,2003,12,PG-13,201.0,Peter Jackson,"Elijah Wood, Viggo Mortensen, Ian McKellen, Orlando Bloom","New Zealand, United States",1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141604507.47,1727059412.11,1585454904.6399999,0.918008317214173
Kill Bill: Vol. 1,8.2,2003,10,R,111.0,Quentin Tarantino,"Uma Thurman, David Carradine, Daryl Hannah, Michael Madsen",United States,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45192927.92,272522508.4,227329580.47999996,0.8341680906089883
Oldboy,8.4,2003,11,R,120.0,Park Chan wook,"Choi Min sik, Yoo Ji tae, Kang Hye jeong, Kim Byeong Ok",South Korea,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4519292.79,23231011.83,18711719.04,0.8054629379438442
The Dreamers,7.1,2003,2,NC-17,115.0,Bernardo Bertolucci,"Michael Pitt, Louis Garrel, Eva Green, Anna Chancellor","United Kingdom, Italy, France, United States",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22596463.96,36383553.33,13787089.369999997,0.37893740737609255
Pirates of the Caribbean: The Curse of the Black Pearl,8.1,2003,7,PG-13,143.0,Gore Verbinski,"Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley",United States,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,210900330.27,985603548.92,774703218.65,0.7860191042320217
How to Lose a Guy in 10 Days,6.4,2003,2,PG-13,116.0,Donald Petrie,"Kate Hudson, Matthew McConaughey, Adam Goldberg, Kathryn Hahn","United States, Germany",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75321546.53,267395086.02,192073539.49,0.7183136472284825
Thirteen,6.8,2003,9,R,100.0,Catherine Hardwicke,"Evan Rachel Wood, Holly Hunter, Nikki Reed, Vanessa Hudgens","United Kingdom, United States",0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3012861.86,15258578.64,12245716.780000001,0.8025463622082168
School of Rock,7.2,2003,10,PG-13,109.0,Richard Linklater,"Jack Black, Mike White, Joan Cusack, Adam Pascal","United States, Germany",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52725082.57,197487054.2,144761971.63,0.7330200565116334
Lost in Translation,7.7,2003,10,R,102.0,Sofia Coppola,"Bill Murray, Scarlett Johansson, Giovanni Ribisi, Anna Faris","United States, Japan",0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6025723.72,178793672.94,172767949.22,0.9662978917490994
Mystic River,7.9,2003,10,R,138.0,Clint Eastwood,"Sean Penn, Tim Robbins, Kevin Bacon, Emmy Rossum","United States, Australia",0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37660773.26,235899839.29,198239066.03,0.8403526964098426
The Italian Job,7.0,2003,5,PG-13,111.0,F Gary Gray,"Donald Sutherland, Mark Wahlberg, Edward Norton, Charlize Theron","United States, France, Italy, United Kingdom, Germany",0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90385855.83,265237551.53,174851695.7,0.6592267749848505
Memories of Murder,8.1,2003,5,Not Rated,132.0,Bong Joon Ho,"Song Kang ho, Kim Sang kyung, Roe ha Kim, Jae ho Song",South Korea,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4218006.61,1757578.58,-2460428.0300000003,-1.3998964586835145
Monster,7.3,2003,1,R,109.0,Patty Jenkins,"Charlize Theron, Christina Ricci, Bruce Dern, Lee Tergesen","United States, Germany",0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12051447.44,88079826.43,76028378.99000001,0.8631758493577677
2 Fast 2 Furious,5.9,2003,6,PG-13,107.0,John Singleton,"Paul Walker, Tyrese Gibson, Cole Hauser, Eva Mendes","United States, Germany",0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114488750.72,356045946.18,241557195.46,0.6784438863906629
Finding Nemo,8.2,2003,5,G,100.0,"Andrew Stanton, Lee Unkrich","Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe",United States,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141604507.47,1416576310.02,1274971802.55,0.9000375013556448
Old School,7.0,2003,2,R,88.0,Todd Phillips,"Luke Wilson, Vince Vaughn, Will Ferrell, Jeremy Piven",United States,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36154342.33,131263642.47,95109300.14,0.7245669733851627
Big Fish,8.0,2003,1,PG-13,125.0,Tim Burton,"Ewan McGregor, Albert Finney, Billy Crudup, Jessica Lange",United States,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,105450165.14,185620045.12,80169879.98,0.43190313809142555
Peter Pan,6.8,2003,12,PG,113.0,P J Hogan,"Jeremy Sumpter, Jason Isaacs, Olivia Williams, Lynn Redgrave","United Kingdom, United States, Australia",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,150643093.05,183746929.32,33103836.26999998,0.18015994276752675
Holes,7.0,2003,4,PG,117.0,Andrew Davis,"Shia LaBeouf, Sigourney Weaver, Jon Voight, Tim Blake Nelson",United States,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30128618.61,107569070.21,77440451.6,0.7199137395983632
Wrong Turn,6.1,2003,5,R,84.0,Rob Schmidt,"Eliza Dushku, Jeremy Sisto, Emmanuelle Chriqui, Desmond Harrington","Germany, United States",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18981029.72,43160112.36,24179082.64,0.5602182505532292
Tears of the Sun,6.6,2003,3,R,121.0,Antoine Fuqua,"Bruce Willis, Cole Hauser, Monica Bellucci, Eamonn Walker",United States,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,112982319.79,130258313.74,17275993.949999988,0.1326287240635055
The Room,3.6,2003,6,R,99.0,Tommy Wiseau,"Tommy Wiseau, Juliette Danielle, Greg Sestero, Philip Haldiman",United States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9038585.58,7514350.15,-1524235.4299999997,-0.20284327980111488
Master and Commander: The Far Side of the World,7.4,2003,11,PG-13,138.0,Peter Weir,"Russell Crowe, Paul Bettany, Billy Boyd, James D Arcy",United States,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,225964639.58,318794732.32,92830092.73999998,0.2911907987451277
S.W.A.T.,6.0,2003,8,PG-13,117.0,Clark Johnson,"Samuel L Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J",United States,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120514474.44,312924327.65,192409853.20999998,0.6148766209868055
Underworld,7.0,2003,9,R,121.0,Len Wiseman,"Kate Beckinsale, Scott Speedman, Shane Brolly, Michael Sheen","United States, United Kingdom, Germany, Hungary",0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33141480.47,144178179.94,111036699.47,0.770135255669118
The Rundown,6.6,2003,9,PG-13,104.0,Peter Berg,"Dwayne Johnson, Seann William Scott, Christopher Walken, Rosario Dawson",United States,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128046629.09,121993660.06,-6052969.030000001,-0.049617078682801845
Out of Time,6.5,2003,10,PG-13,105.0,Carl Franklin,"Denzel Washington, Sanaa Lathan, Eva Mendes, Dean Cain",United States,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,75321546.53,83600232.61,8278686.079999998,0.09902706992001511
Bruce Almighty,6.8,2003,5,PG-13,101.0,Tom Shadyac,"Jim Carrey, Jennifer Aniston, Morgan Freeman, Philip Baker Hall",United States,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,122020905.37,730005694.1,607984788.73,0.8328493786333604
The Last Samurai,7.8,2003,12,R,154.0,Edward Zwick,"Tom Cruise, Ken Watanabe, Billy Connolly, William Atherton","United States, New Zealand, Japan",0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,210900330.27,684864570.84,473964240.57000005,0.6920554234374738
Identity,7.3,2003,4,R,90.0,James Mangold,"John Cusack, Ray Liotta, Amanda Peet, John Hawkes",United States,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42180066.05,135969756.8,93789690.75000001,0.6897834706577927
Cold Mountain,7.2,2003,12,R,154.0,Anthony Minghella,"Jude Law, Nicole Kidman, Ren e Zellweger, Eileen Atkins","United States, Italy, Romania, United Kingdom",0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,119008043.51,260632901.35,141624857.83999997,0.5433882564573614
Hulk,5.6,2003,6,PG-13,138.0,Ang Lee,"Eric Bana, Jennifer Connelly, Sam Elliott, Josh Lucas",United States,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,206381037.48,369505159.35,163124121.87000003,0.4414664254132559
The Recruit,6.6,2003,1,PG-13,115.0,Roger Donaldson,"Al Pacino, Colin Farrell, Bridget Moynahan, Gabriel Macht","United States, Switzerland",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69295822.8,152438583.97,83142761.17,0.5454180890735809
Terminator 3: Rise of the Machines,6.3,2003,7,R,109.0,Jonathan Mostow,"Arnold Schwarzenegger, Nick Stahl, Kristanna Loken, Claire Danes","United States, Germany, United Kingdom",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,301286186.1,652843647.51,351557461.40999997,0.5385017725926712
The Matrix Reloaded,7.2,2003,5,R,138.0,"Lana Wachowski, Lilly Wachowski","Keanu Reeves, Laurence Fishburne, Carrie Anne Moss, Hugo Weaving",United States,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,225964639.58,1117542678.03,891578038.4499999,0.7978022280291526
The League of Extraordinary Gentlemen,5.8,2003,7,PG-13,110.0,Stephen Norrington,"Sean Connery, Stuart Townsend, Peta Wilson, Jason Flemyng","United States, Germany, Czech Republic, United Kingdom",0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,117501612.58,270050648.07,152549035.49,0.564890462512268
House of 1000 Corpses,6.0,2003,4,R,89.0,Rob Zombie,"Sid Haig, Karen Black, Bill Moseley, Sheri Moon Zombie",United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10545016.51,25352547.13,14807530.62,0.5840648099014105
Final Destination 2,6.2,2003,1,R,90.0,David R Ellis,"A J Cook, Ali Larter, Tony Todd, Michael Landes","United States, Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39167204.19,136996529.58,97829325.39000002,0.7141007563470573
Daredevil,5.3,2003,2,PG-13,103.0,Mark Steven Johnson,"Ben Affleck, Jennifer Garner, Colin Farrell, Michael Clarke Duncan","United States, Switzerland",0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117501612.58,269921869.32,152420256.74,0.5646828733217667
The Cat in the Hat,4.0,2003,11,PG,82.0,Bo Welch,"Mike Myers, Spencer Breslin, Dakota Fanning, Alec Baldwin",United States,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,164200971.43,201802302.43,37601331.0,0.18632756191195057
X2: X-Men United,7.4,2003,5,PG-13,134.0,Bryan Singer,"Patrick Stewart, Hugh Jackman, Halle Berry, Ian McKellen","Canada, United States",1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,165707402.36,614189288.14,448481885.78,0.7302014125615486
Dogville,8.0,2003,4,R,178.0,Lars von Trier,"Nicole Kidman, Paul Bettany, Lauren Bacall, Harriet Andersson","Denmark, Netherlands, Sweden, Germany, United Kingdom, France, Finland, Norway, Italy",0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15064309.31,25141252.12,10076942.81,0.40081308448371744
Open Range,7.4,2003,8,R,139.0,Kevin Costner,"Kevin Costner, Robert Duvall, Diego Luna, Abraham Benrubi",United States,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,33141480.47,102883648.21,69742167.74,0.6778741710018528
Something's Gotta Give,6.7,2003,12,PG-13,128.0,Nancy Meyers,"Jack Nicholson, Diane Keaton, Keanu Reeves, Amanda Peet",United States,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,120514474.44,399699417.68,279184943.24,0.6984872403880156
Bad Boys II,6.6,2003,7,R,147.0,Michael Bay,"Will Smith, Martin Lawrence, Gabrielle Union, Jordi Moll ",United States,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195836020.97,411767161.69,215931140.72,0.5244010713087518
Swimming Pool,6.7,2003,8,R,102.0,Fran ois Ozon,"Charlotte Rampling, Charles Dance, Ludivine Sagnier, Jean Marie Lamour","France, United Kingdom",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,33806565.21,0.0,0.0
Cheaper by the Dozen,5.9,2003,12,PG,98.0,Shawn Levy,"Steve Martin, Bonnie Hunt, Hilary Duff, Piper Perabo",United States,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60257237.22,287033285.69,226776048.47,0.7900688170183905
The Brown Bunny,4.9,2003,11,Not Rated,93.0,Vincent Gallo,"Vincent Gallo, Chlo Sevigny, Cheryl Tiegs, Elizabeth Blake","United States, Japan",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15064309.31,606487.59,-14457821.72,-23.8386109763598
The Core,5.5,2003,3,PG-13,135.0,Jon Amiel,"Aaron Eckhart, Hilary Swank, Delroy Lindo, Bruce Greenwood","United Kingdom, France, Italy, Germany, Canada, United States",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90385855.83,110720580.96,20334725.129999995,0.18365804219674675
Anger Management,6.2,2003,4,PG-13,106.0,Peter Segal,"Jack Nicholson, Adam Sandler, Marisa Tomei, Luis Guzm n",United States,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112982319.79,294877562.29,181895242.5,0.6168500617253254
Freaky Friday,6.3,2003,8,PG,97.0,Mark Waters,"Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould",United States,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30128618.61,242303889.58,212175270.97000003,0.8756577178260583
Once Upon a Time in Mexico,6.3,2003,9,R,102.0,Robert Rodriguez,"Antonio Banderas, Salma Hayek, Johnny Depp, Willem Dafoe",United States,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43686496.98,148789264.08,105102767.10000002,0.7063867662084078
The Matrix Revolutions,6.7,2003,11,R,129.0,"Lana Wachowski, Lilly Wachowski","Keanu Reeves, Laurence Fishburne, Carrie Anne Moss, Hugo Weaving","United States, Australia",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,225964639.58,643764709.16,417800069.5799999,0.6489949878196271
Girl with a Pearl Earring,6.9,2003,1,PG-13,100.0,Peter Webber,"Scarlett Johansson, Colin Firth, Tom Wilkinson, Judy Parfitt","United Kingdom, Luxembourg, France, Belgium, United States",0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18077171.17,49757586.87,31680415.699999996,0.6366951794260114
The Life of David Gale,7.5,2003,2,R,130.0,Alan Parker,"Kevin Spacey, Kate Winslet, Laura Linney, Cleo King","United Kingdom, Germany, Spain, United States",0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,57244375.36,58683917.74,1439542.3800000027,0.024530440969839765
Tokyo Godfathers,7.8,2003,11,PG-13,92.0,Satoshi Kon,"T ru Emori, Yoshiaki Umegaki, Aya Okamoto, Sh z zuka",Japan,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,682613.57,0.0,0.0
Mona Lisa Smile,6.5,2003,12,PG-13,117.0,Mike Newell,"Julia Roberts, Kirsten Dunst, Julia Stiles, Maggie Gyllenhaal",United States,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97918010.48,212915918.29,114997907.80999999,0.5401094889174431
21 Grams,7.6,2003,1,R,124.0,Alejandro G I rritu,"Sean Penn, Benicio Del Toro, Naomi Watts, Danny Huston",United States,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30128618.61,91089172.28,60960553.67,0.6692403953634872
Scary Movie 3,5.5,2003,10,PG-13,84.0,David Zucker,"Anna Faris, Charlie Sheen, Regina Hall, Pamela Anderson","United States, Canada",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72308684.66,332428959.62,260120274.96,0.7824837982146436
Virgin Territory,4.7,2003,7,R,97.0,David Leland,"Hayden Christensen, Mischa Barton, Ryan Cartwright, Christopher Egan","Italy, United Kingdom, France, Luxembourg",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57244375.36,8150919.65,-49093455.71,-6.023057252196075
Freddy vs. Jason,5.7,2003,8,R,97.0,Ronny Yu,"Robert Englund, Ken Kirzinger, Kelly Rowland, Monica Keena","Canada, United States",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45192927.92,175715257.24,130522329.32000001,0.7428058972803174
Secondhand Lions,7.5,2003,9,PG,109.0,Tim McCanlies,"Haley Joel Osment, Michael Caine, Robert Duvall, Kyra Sedgwick",United States,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45192927.92,72700777.0,27507849.08,0.37837077147057174
Intolerable Cruelty,6.3,2003,10,PG-13,100.0,"Joel Coen, Ethan Coen","George Clooney, Catherine Zeta Jones, Billy Bob Thornton, Geoffrey Rush",United States,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90385855.83,181978728.9,91592873.07000001,0.5033163690264681
Elephant,7.1,2003,11,R,81.0,Gus Van Sant,"Elias McConnell, Alex Frost, Eric Deulen, John Robinson",United States,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4519292.79,15082419.62,10563126.829999998,0.7003602270813891
The Missing,6.5,2003,11,R,137.0,Ron Howard,"Tommy Lee Jones, Cate Blanchett, Evan Rachel Wood, Jenna Boyd",United States,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,90385855.83,57793133.5,-32592722.33,-0.5639549260640107
High Tension,6.7,2003,6,R,91.0,Alexandre Aja,"C cile de France, Ma wenn, Philippe Nahon, Franck Khalfoun",France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3512996.93,9478400.14,5965403.210000001,0.6293681551621011
The Texas Chainsaw Massacre,6.2,2003,10,R,98.0,Marcus Nispel,"Jessica Biel, Jonathan Tucker, Andrew Bryniarski, Erica Leerhsen",United States,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14311093.84,161736307.31,147425213.47,0.9115158860862952
Spy Kids 3: Game Over,4.3,2003,7,PG,84.0,Robert Rodriguez,"Daryl Sabara, Alexa PenaVega, Antonio Banderas, Carla Gugino",United States,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57244375.36,296920064.2,239675688.83999997,0.8072061060803178
American Wedding,6.3,2003,8,R,96.0,Jesse Dylan,"Jason Biggs, Alyson Hannigan, Seann William Scott, Eugene Levy","United States, Germany",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82853701.18,350581027.52,267727326.33999997,0.7636674700678908
The Station Agent,7.6,2003,12,R,89.0,Tom McCarthy,"Peter Dinklage, Patricia Clarkson, Bobby Cannavale, Paul Benjamin",United States,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,753215.47,13107963.19,12354747.719999999,0.9425375659755724
Agent Cody Banks,5.1,2003,3,PG,102.0,Harald Zwart,"Frankie Muniz, Hilary Duff, Andrew Francis, Angie Harmon","United States, Canada",0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42180066.05,88571832.79,46391766.74000001,0.52377562119543
Timeline,5.6,2003,11,PG-13,116.0,Richard Donner,"Paul Walker, Gerard Butler, Billy Connolly, Frances O Connor",United States,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120514474.44,66186192.34,-54328282.099999994,-0.8208401205634304
Shanghai Knights,6.2,2003,2,PG-13,114.0,David Dobkin,"Jackie Chan, Owen Wilson, Fann Wong, Aaron Taylor Johnson","Hong Kong, United States",0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75321546.53,133053232.71,57731686.17999999,0.43389916204314066
Dreamcatcher,5.5,2003,3,R,134.0,Lawrence Kasdan,"Morgan Freeman, Thomas Jane, Jason Lee, Damian Lewis","United States, Canada",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,102437303.27,122383060.41,19945757.14,0.16297808759789945
Charlie's Angels: Full Throttle,4.9,2003,6,PG-13,106.0,McG,"Drew Barrymore, Lucy Liu, Cameron Diaz, Bernie Mac",United States,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180771711.66,390430423.48,209658711.82000002,0.5369937873981787
Radio,6.9,2003,10,PG,109.0,Michael Tollin,"Cuba Gooding Jr , Ed Harris, Debra Winger, S Epatha Merkerson",United States,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,52725082.57,80283169.62,27558087.050000004,0.3432610742754579
Dead End,6.5,2003,9,R,85.0,"Jean Baptiste Andrea, Fabrice Canepa","Ray Wise, Lin Shaye, Mick Cain, Alexandra Holden",France,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1355787.84,0.0,0.0,0.0
A Mighty Wind,7.2,2003,5,PG-13,91.0,Christopher Guest,"Christopher Guest, Eugene Levy, Michael McKean, Harry Shearer",United States,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,28245950.53,0.0,0.0
Brother Bear,6.8,2003,11,G,85.0,"Aaron Blaise, Robert Walker","Joaquin Phoenix, Jeremy Suarez, Rick Moranis, Jason Raize",United States,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192823159.11,377206987.84,184383828.72999996,0.4888133960238566
Matchstick Men,7.3,2003,9,PG-13,116.0,Ridley Scott,"Nicolas Cage, Alison Lohman, Sam Rockwell, Bruce Altman","United States, United Kingdom",1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93398717.69,98770156.28,5371438.590000004,0.0543832144476182
Daddy Day Care,5.6,2003,5,PG,92.0,Steve Carr,"Eddie Murphy, Jeff Garlin, Anjelica Huston, Steve Zahn",United States,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90385855.83,247708263.27,157322407.44,0.6351116646783795
The Hunted,6.0,2003,3,R,94.0,William Friedkin,"Tommy Lee Jones, Benicio Del Toro, Connie Nielsen, Leslie Stefanson",United States,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82853701.18,69388991.04,-13464710.14,-0.19404677800024686
Looney Tunes: Back in Action,5.8,2003,11,PG,91.0,"Joe Dante, Eric Goldberg","Brendan Fraser, Jenna Elfman, Steve Martin, Heather Locklear","Germany, United States",0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120514474.44,103212880.2,-17301594.239999995,-0.16763018536517882
Johnny English,6.2,2003,7,PG,87.0,Peter Howitt,"Rowan Atkinson, John Malkovich, Natalie Imbruglia, Tasha de Vasconcelos","United Kingdom, France",0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60257237.22,241730945.7,181473708.48,0.7507260105010213
Barely Legal,4.7,2003,5,R,90.0,David Mickey Evans,"Erik von Detten, Tony Denman, Daniel Farber, Sarah Jane Potts","Germany, United States",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,125695.09,0.0,0.0
Under the Tuscan Sun,6.7,2003,9,PG-13,113.0,Audrey Wells,"Diane Lane, Raoul Bova, Sandra Oh, Lindsay Duncan","United States, Italy",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27115756.75,88696729.48,61580972.730000004,0.6942868479032898
