Rating,Year,Month,Runtime,cert_G,cert_NC-17,cert_PG,cert_PG-13,cert_R,cert_TV-14,cert_TV-G,cert_TV-MA,cert_TV-PG,cert_TV-Y7,top_50_director_1,top_50_director_2,top_1000_Stars_1,top_1000_Stars_2,top_1000_Stars_3,top_1000_Stars_4,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sport,genre_Thriller,genre_War,genre_Western,contient_Africa,contient_Asia,contient_Europe,contient_North America,contient_Oceania,contient_South America,Budget_inf,Income_inf,Profit_inf,ROI_inf
5.2,2021,6,143,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,209395800.0,760347036.0,550951236.0,0.7246049631473805
8.0,2021,8,111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10469790.0,1974984.0,-8494806.0,-4.301202440121034
7.4,2021,10,152,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,104697900.0,31987418.0,-72710482.0,-2.273096315557573
6.4,2021,2,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4061192.105380024,6697195.0,2636002.894619976,0.6490712151065096
6.8,2021,12,126,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,172060.4892019014,283740.0,111679.5107980986,0.6490712151065096
7.4,2021,9,132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209395800.0,452549649.0,243153849.0,0.5372976192497279
7.2,2021,12,156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,104697900.0,79587334.0,-25110566.0,-0.315509575933276
6.6,2021,5,128,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,9974227.219130527,16448211.0,6473983.780869473,0.6490712151065096
5.8,2021,7,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,18845622.0,94381502.0,75535880.0,0.8003250467448589
6.3,2021,11,118,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,167516640.0,186511.0,-167330129.0,-897.1595723576626
6.6,2021,7,130,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11992069.122813916,19775776.0,7783706.877186084,0.6490712151065096
6.3,2021,10,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52348950.0,13671758.0,-38677192.0,-2.8289845387842587
7.3,2021,11,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26174475.0,51139856.0,24965381.0,0.488178554902462
4.5,2021,11,105,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3651.1461390168756,6021.0,2369.8538609831244,0.6490712151065096
5.7,2021,5,148,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73288530.0,120858005.22046989,47569475.22046989,0.6490712151065096
6.2,2021,9,111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,41879160.0,36531234.0,-5347926.0,-0.14639324803536613
7.9,2021,6,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4023130.074204526,6634428.0,2611297.925795474,0.6490712151065096
6.8,2021,11,111,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,958158.7414330962,1580072.0,621913.2585669038,0.6490712151065096
6.5,2021,7,138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209395800.0,15076497.0,-194319303.0,-12.888889441625597
7.0,2021,5,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39445.840424665126,65049.0,25603.159575334874,0.6490712151065096
6.6,2021,3,96,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,426743.85044950753,703731.0,276987.14955049247,0.6490712151065096
6.3,2021,3,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,209395800.0,492150292.0,282754492.0,0.5745287498478209
7.3,2021,5,134,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,104697900.0,244472982.0,139775082.0,0.5717404060625398
5.2,2021,11,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,26174475.0,43884035.0,17709560.0,0.403553593009394
7.5,2021,1,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,858522.0,1493951.0,635429.0,0.4253345658592551
6.6,2021,11,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5264.175325162846,8681.0,3416.824674837154,0.6490712151065096
5.4,2021,4,108,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2728874.2649657787,4500108.0,1771233.7350342213,0.6490712151065096
5.9,2021,10,97,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,115167690.0,530675536.0,415507846.0,0.7829790857364867
7.2,2021,12,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1151676.0,2421195.0,1269519.0,0.5243357102587771
6.9,2021,7,92,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2469361.5185909295,4072153.0,1602791.4814090705,0.6490712151065096
5.4,2021,10,93,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76069455.24902505,125443949.0,49374493.75097495,0.6490712151065096
7.5,2021,11,144,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,52348950.0,41208983.0,-11139967.0,-0.27032860772128253
6.0,2021,9,117,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,870787.1357194558,1435990.0,565202.8642805442,0.6490712151065096
7.5,2021,11,120,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57583845.0,118075.0,-57465770.0,-486.6887147999153
5.9,2021,10,99,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11978889.582839593,19754042.0,7775152.417160407,0.6490712151065096
6.6,2021,7,127,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209395800.0,231266611.0,21870811.0,0.09456968693159083
6.6,2021,3,142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41879160.0,69061717.26883994,27182557.26883994,0.6490712151065096
7.1,2021,1,105,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,333171.7848003999,549424.0,216252.2151996001,0.6490712151065096
6.7,2021,12,121,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,446505.8835875944,736320.0,289814.1164124056,0.6490712151065096
6.6,2021,7,139,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12541791.288658312,20682307.0,8140515.711341688,0.6490712151065096
6.5,2021,5,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,273163.4606640717,450466.0,177302.53933592828,0.6490712151065096
7.1,2021,12,112,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8292.546661859455,13675.0,5382.453338140545,0.6490712151065096
6.6,2021,11,117,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,18845622.0,26070853.0,7225231.0,0.27713826624698473
5.9,2021,8,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,23033538.0,81048288.0,58014750.0,0.7158047558018745
4.7,2021,10,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,13810962.06844469,22775260.0,8964297.93155531,0.6490712151065096
7.4,2021,6,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31586081.62148763,52087698.0,20501616.37851237,0.6490712151065096
6.2,2021,12,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,977339.2351014409,1611702.0,634362.7648985591,0.6490712151065096
6.6,2021,10,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6325847.0,5216400.0,-1109447.0,-0.21268441837282417
5.8,2021,7,88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,377493.70330243337,622514.0,245020.29669756663,0.6490712151065096
7.3,2021,3,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82804292.34899995,136550175.0,53745882.65100005,0.6490712151065096
6.0,2021,7,114,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,31409370.0,1063479.0,-30345891.0,-28.534546521369958
6.6,2021,12,137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,538016.7890097433,887228.0,349211.21099025675,0.6490712151065096
6.3,2021,6,112,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,40832181.0,216098015.0,175265834.0,0.811047866404511
3.3,2020,6,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6079244.430539952,10025107.0,3945862.5694600483,0.6490712151065096
7.3,2020,9,150,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,217278379.0,387173489.0,169895110.0,0.4388087377542526
6.6,2020,11,102,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1356540.5662941702,2237032.0,880491.4337058298,0.6490712151065096
6.6,2020,9,123,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21197890.0,34956830.21999413,13758940.219994128,0.6490712151065096
6.7,2020,3,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,10598945.0,27986154.0,17387209.0,0.6212789724518775
5.9,2020,11,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1061399.2797678849,1750323.0,688923.7202321151,0.6490712151065096
7.1,2020,10,107,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,26497363.0,49108671.0,22611308.0,0.46043412577791
5.4,2020,12,151,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,211978906.0,179760238.0,-32218668.0,-0.1792313381338536
7.5,2020,12,113,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,12117989.094066696,19983427.0,7865437.905933304,0.6490712151065096
7.2,2020,5,97,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,191127726.99731046,315183233.0,124055506.00268954,0.6490712151065096
8.2,2020,2,97,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,6359367.0,26071560.0,19712193.0,0.7560803035951819
6.7,2020,11,113,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6964334.7690464845,11484684.0,4520349.2309535155,0.6490712151065096
6.9,2020,11,95,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68893144.0,228837392.0,159944248.0,0.6989428021448523
5.5,2020,5,111,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,195985.47172453415,323194.0,127208.52827546585,0.6490712151065096
5.4,2020,9,96,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2116986.803250047,3491062.0,1374075.196749953,0.6490712151065096
7.1,2020,10,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15728834.0,6359945.0,-9368889.0,-1.4731084938627614
5.0,2020,10,105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30844499.942784317,50864777.0,20020277.057215683,0.6490712151065096
6.5,2020,8,107,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,9922153.058103798,16362337.0,6440183.941896202,0.6490712151065096
6.6,2020,7,125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,74192617.0,122348909.06812188,48156292.06812188,0.6490712151065096
6.5,2020,3,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,14838523.0,11182258.0,-3656265.0,-0.32697018795309496
6.5,2020,2,99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,90091035.0,338864904.0,248773869.0,0.7341387852900813
5.8,2020,1,95,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,84791562.0,43331591.0,-41459971.0,-0.9568070325412238
8.0,2020,12,100,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77789494.97442697,128280417.0,50490922.02557303,0.6490712151065096
6.7,2020,4,116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,68893144.0,113609700.68858774,44716556.68858774,0.6490712151065096
6.7,2020,11,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3332107.7644576426,5494883.0,2162775.2355423574,0.6490712151065096
6.0,2020,2,109,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89561088.0,217620662.0,128059574.0,0.5884531956804726
6.8,2020,3,100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47695253.0,1858867.0,-45836386.0,-24.658238593724025
5.7,2020,5,100,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,42395781.0,69913662.08905947,27517881.089059472,0.6490712151065096
5.7,2020,9,115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,211978906.0,74155917.0,-137822989.0,-1.8585568701146262
5.3,2020,8,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,71012933.0,52114583.0,-18898350.0,-0.36263074387451205
6.3,2020,11,102,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5299472.0,19155932.0,13856460.0,0.7233508659354189
7.0,2020,7,91,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,53312695.0,87916430.72425275,34603735.724252746,0.6490712151065096
7.1,2020,2,124,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7419261.0,153147048.0,145727787.0,0.951554658761689
7.4,2020,7,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,972355.2174770298,1603483.0,631127.7825229702,0.6490712151065096
7.3,2020,2,107,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5299472.0,41821537.0,36522065.0,0.8732836624345012
7.1,2020,6,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,37096308.0,2311049.0,-34785259.0,-15.051718505319446
7.2,2020,3,112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,16711563.301540047,27558558.0,10846994.698459953,0.6490712151065096
6.9,2020,10,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,721176.2530966182,1189271.0,468094.7469033818,0.6490712151065096
6.5,2020,10,103,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,585635.1085102315,965754.0,380118.8914897685,0.6490712151065096
6.3,2020,10,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15898417.0,1430100.0,-14468317.0,-10.116996713516537
5.7,2020,3,109,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47695253.0,42248581.0,-5446672.0,-0.12891964347867682
5.3,2020,10,106,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18853398.637482088,31090597.0,12237198.362517912,0.6490712151065096
6.4,2020,12,119,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,36036414.0,55432484.0,19396070.0,0.349904399016288
5.2,2020,12,103,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,63593671.0,44670271.0,-18923400.0,-0.423624025025503
5.4,2020,10,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,31796835.0,52435245.3299912,20638410.3299912,0.6490712151065096
4.9,2020,2,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7419261.0,52408931.0,44989670.0,0.85843517777533
6.7,2020,2,100,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,143085761.0,117863325.0,-25222436.0,-0.21399732274649472
6.0,2020,8,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,34976519.0,46986677.0,12010158.0,0.2556077332304219
5.4,2020,11,96,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10598945.0,17478415.109997064,6879470.109997064,0.6490712151065096
7.7,2020,10,129,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,37096308.0,61174453.70952533,24078145.70952533,0.6490712151065096
5.7,2020,7,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3709630.0,4569249.0,859619.0,0.18813135375200607
6.0,2020,10,99,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20065942.996805497,33090169.0,13024226.003194503,0.6490712151065096
5.9,2020,8,91,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4032455.3233866887,6649806.0,2617350.6766133113,0.6490712151065096
5.4,2020,12,102,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4519164.443434097,7452424.0,2933259.556565903,0.6490712151065096
5.6,2020,12,118,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45001.69508762354,74211.0,29209.304912376458,0.6490712151065096
6.5,2020,1,124,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95390507.0,452050576.0,356660069.0,0.7889826668421278
